0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6590,0.64,26,1,1,0,18536,24435,9599,543,6261,65900,6590.21,3,18536,2,2,1,1,32.4,5
6626,0.53,38,1,1,0,17778,27778,5081,13467,12816,66260,6625.77,3,17778,2,2,1,1,43.3,5
6759,0.89,26,1,1,0,22436,11007,2605,6972,1260,67590,6758.02,3,22436,2,2,1,1,34.9,5
6771,0.54,6,1,1,0,10920,21619,3145,6460,12767,67710,6770.75,3,10920,2,2,1,1,11.4,5
6883,0.52,34,1,1,0,21600,4059,4149,10250,10575,68830,6883.6,3,21600,2,2,1,1,39.2,5
6898,0.69,16,1,1,0,10907,33293,4874,18285,16052,68980,6898.38,3,10907,0,2,1,1,22.9,5
6917,1,18,1,1,0,23312,13232,3953,2042,14725,69170,6916.99,3,23312,2,2,1,1,28,5
6944,0.99,4,1,1,0,19889,29111,6977,19529,18025,69440,6943.04,3,19889,0,2,1,1,13.9,5
6965,0.91,4,1,1,0,12811,2452,7108,938,17410,69650,6964.88,3,12811,0,2,1,1,13.1,5
6966,0.95,14,1,1,0,19127,1903,186,5733,170,69660,6966.86,3,19127,2,2,1,1,23.5,5
6975,0.71,26,1,1,0,18214,14300,6823,18555,6273,69750,6974.33,3,18214,2,2,1,1,33.1,5
6994,1,18,1,1,0,21215,27295,4047,5019,19475,69940,6993.8,3,21215,2,2,1,1,28,5
6995,1,10,1,1,0,11578,27635,7079,18426,2154,69950,6995.88,3,11578,2,2,1,1,20,5
7002,0.59,28,1,1,0,12603,38023,2488,18756,6890,70020,7002.27,3,12603,0,2,1,1,33.9,5
7065,0.71,10,1,1,0,22699,5202,9637,18037,14584,70650,7064.99,3,22699,2,2,1,1,17.1,5
7119,0.89,32,1,1,0,20851,1120,2268,6169,7440,71190,7119.91,3,20851,0,2,1,1,40.9,5
7125,0.97,4,1,1,0,15117,14949,7807,10029,11331,71250,7125.37,3,15117,0,2,1,1,13.7,5
7174,1,40,1,1,0,14318,31227,2999,10957,9170,71740,7174.85,3,14318,0,2,1,1,50,5
7194,0.74,30,1,1,0,22098,39027,5407,14020,3898,71940,7193,3,22098,2,2,1,1,37.4,5
7225,1,26,1,1,0,14938,28561,4297,6766,2531,72250,7225.37,3,14938,2,2,1,1,36,5
7226,1,12,1,1,0,10091,10506,5336,14574,6764,72260,7226.2,3,10091,0,2,1,1,22,5
7333,0.86,34,1,1,0,19829,8503,9556,6930,16851,73330,7333.54,3,19829,2,2,1,1,42.6,5
7358,0.9,22,1,1,0,21997,32023,4188,3812,14812,73580,7358.3,3,21997,2,2,1,1,31,5
7376,0.88,38,1,1,0,16102,17336,3647,2145,11490,73760,7375.79,3,16102,2,2,1,1,46.8,5
7383,0.93,2,1,1,0,20462,21319,4452,12562,3609,73830,7382.81,3,20462,2,2,1,1,11.3,5
7430,0.98,36,1,1,0,13820,25163,2958,1639,2989,74300,7430.9,3,13820,0,2,1,1,45.8,5
7433,0.98,16,1,1,0,16588,6387,4506,12125,4118,74330,7433.83,3,16588,0,2,1,1,25.8,5
7434,0.95,22,1,1,0,13808,25931,7362,3956,5074,74340,7434.15,3,13808,2,2,1,1,31.5,5
7437,0.78,34,1,1,0,12601,6342,1874,2807,18805,74370,7437.09,3,12601,2,2,1,1,41.8,5
7463,0.75,38,1,1,0,23201,9350,1756,10494,5081,74630,7463.56,3,23201,2,2,1,1,45.5,5
7542,0.59,24,1,1,0,19316,27299,42,343,8789,75420,7542.58,3,19316,0,2,1,1,29.9,5
7561,0.99,14,1,1,0,23918,17905,6496,6752,17332,75610,7561.74,3,23918,2,2,1,1,23.9,5
7603,0.52,14,1,1,0,20509,31785,9176,18588,3885,76030,7603.44,3,20509,2,2,1,1,19.2,5
7607,0.86,8,1,1,0,12960,3702,7315,7604,6861,76070,7606.31,3,12960,0,2,1,1,16.6,5
7615,0.91,34,1,1,0,18959,28924,3927,1457,6176,76150,7615.58,3,18959,2,2,1,1,43.1,5
7639,0.97,32,1,1,0,16960,9225,9944,2386,13690,76390,7639.72,3,16960,0,2,1,1,41.7,5
7681,0.6,18,1,1,0,20994,19735,8235,2143,13367,76810,7681.52,3,20994,2,2,1,1,24,5
7688,1,24,1,1,0,11446,27296,3531,15920,11719,76880,7688.3,3,11446,0,2,1,1,34,5
7718,0.9,20,1,1,0,10329,32973,5425,11496,3285,77180,7718.92,3,10329,0,2,1,1,29,5
7719,0.84,34,1,1,0,18980,23439,9214,4911,1805,77190,7719.25,3,18980,2,2,1,1,42.4,5
7767,0.99,26,1,1,0,17952,25970,4297,16805,11018,77670,7766.3,3,17952,2,2,1,1,35.9,5
7792,1,8,1,1,0,13233,8699,6124,18753,19796,77920,7791.54,3,13233,0,2,1,1,18,5
7814,0.93,34,1,1,0,14931,34464,5829,18063,8533,78140,7814.83,3,14931,2,2,1,1,43.3,5
7817,1,22,1,1,0,23018,5237,442,13429,3803,78170,7817.25,3,23018,2,2,1,1,32,5
7850,0.64,2,1,1,0,12160,25206,7542,19287,9882,78500,7850.6,3,12160,2,2,1,1,8.4,5
7861,0.6,10,1,1,0,11936,33234,9043,12058,17945,78610,7861.29,3,11936,2,2,1,1,16,5
7864,0.85,28,1,1,0,21852,24889,5049,6050,9784,78640,7864.27,3,21852,0,2,1,1,36.5,5
7894,1,16,1,1,0,11402,12890,5529,4635,12298,78940,7893.36,3,11402,0,2,1,1,26,5
7900,0.77,32,1,1,0,16649,12649,4110,13239,8360,79000,7900.15,3,16649,0,2,1,1,39.7,5
7916,0.88,6,1,1,0,19399,15513,3905,2586,11264,79160,7916.19,3,19399,2,2,1,1,14.8,5
7927,0.66,28,1,1,0,19291,3587,473,8927,19144,79270,7927.54,3,19291,0,2,1,1,34.6,5
7943,0.95,12,1,1,0,22058,18691,8288,10951,19723,79430,7943.89,3,22058,0,2,1,1,21.5,5
7944,0.98,18,1,1,0,23163,4778,3582,5187,13443,79440,7943.29,3,23163,2,2,1,1,27.8,5
7969,0.96,34,1,1,0,14137,11275,3109,8920,19071,79690,7968.5,3,14137,2,2,1,1,43.6,5
8027,0.87,38,1,1,0,24259,11536,6137,5240,10821,80270,8026.86,3,24259,2,2,1,1,46.7,5
8041,0.6,16,1,1,0,17129,6904,2375,7532,18012,80410,8041.29,3,17129,0,2,1,1,22,5
8105,0.82,22,1,1,0,23689,35975,7207,10543,2229,81050,8105.79,3,23689,2,2,1,1,30.2,5
8106,0.74,26,1,1,0,17448,32139,2226,15092,6088,81060,8105.96,3,17448,2,2,1,1,33.4,5
8107,0.66,12,1,1,0,22599,1032,6521,3425,780,81070,8106.25,3,22599,0,2,1,1,18.6,5
8134,0.53,4,1,1,0,12485,29034,4036,5481,15071,81340,8133.31,3,12485,0,2,1,1,9.3,5
8148,0.91,16,1,1,0,13108,20337,8074,12135,9239,81480,8148.04,3,13108,0,2,1,1,25.1,5
8178,0.99,36,1,1,0,18879,33424,732,283,10789,81780,8177.97,3,18879,0,2,1,1,45.9,5
8275,0.82,30,1,1,0,13489,27554,9170,6554,11485,82750,8275.35,3,13489,2,2,1,1,38.2,5
8287,0.66,16,1,1,0,15537,28335,1705,14980,16405,82870,8286.57,3,15537,0,2,1,1,22.6,5
8332,1,12,1,1,0,16682,6550,6859,2626,16670,83320,8332.05,3,16682,0,2,1,1,22,5
8384,0.99,28,1,1,0,18630,18554,1455,7393,15267,83840,8384.02,3,18630,0,2,1,1,37.9,5
8391,0.54,26,1,1,0,23791,31328,7032,1337,9589,83910,8390.22,3,23791,2,2,1,1,31.4,5
8413,0.86,28,1,1,0,22286,2633,9853,18916,13923,84130,8413.01,3,22286,0,2,1,1,36.6,5
8431,0.92,24,1,1,0,14897,36456,988,9970,6098,84310,8431.24,3,14897,0,2,1,1,33.2,5
8455,0.82,8,1,1,0,19576,16304,5634,4468,7399,84550,8454.56,3,19576,0,2,1,1,16.2,5
8488,0.96,38,1,1,0,19233,8669,8996,15897,14010,84880,8487.97,3,19233,2,2,1,1,47.6,5
8490,0.87,20,1,1,0,16148,7482,4995,17657,18033,84900,8490.65,3,16148,0,2,1,1,28.7,5
8514,0.95,36,1,1,0,20651,32170,7675,18192,18697,85140,8513.84,3,20651,0,2,1,1,45.5,5
8541,0.89,2,1,1,0,10576,1016,4271,11667,12413,85410,8540.18,3,10576,2,2,1,1,10.9,5
8558,0.83,26,1,1,0,21876,22725,2044,5587,8420,85580,8558.57,3,21876,2,2,1,1,34.3,5
8591,0.96,14,1,1,0,24317,39512,7208,12580,6330,85910,8591.13,3,24317,2,2,1,1,23.6,5
8608,0.72,24,1,1,0,14453,7,8902,15382,10137,86080,8607.9,3,14453,0,2,1,1,31.2,5
8617,0.95,12,1,1,0,21657,30741,2454,5316,17647,86170,8617.45,3,21657,0,2,1,1,21.5,5
8662,0.9,26,1,1,0,22013,28287,5233,9213,19652,86620,8662.07,3,22013,2,2,1,1,35,5
8672,0.72,38,1,1,0,19185,20562,88,4884,4686,86720,8672.44,3,19185,2,2,1,1,45.2,5
8718,0.99,40,1,1,0,16573,19632,7700,16124,16896,87180,8718.39,3,16573,0,2,1,1,49.9,5
8723,0.75,32,1,1,0,19037,16116,1137,13943,17463,87230,8722.43,3,19037,0,2,1,1,39.5,5
8746,0.93,26,1,1,0,19176,25207,9358,11764,7800,87460,8746.91,3,19176,2,2,1,1,35.3,5
8765,0.91,4,1,1,0,17091,33081,5446,9017,18219,87650,8764.3,3,17091,0,2,1,1,13.1,5
8821,0.99,8,1,1,0,16160,24873,1323,6703,17894,88210,8821.93,3,16160,0,2,1,1,17.9,5
8847,0.99,28,1,1,0,22604,11370,4167,3110,17497,88470,8846.56,3,22604,0,2,1,1,37.9,5
8851,0.8,40,1,1,0,20051,8380,2449,18841,13076,88510,8851.66,3,20051,0,2,1,1,48,5
8998,0.97,32,1,1,0,17523,38609,3011,13979,2140,89980,8998.07,3,17523,0,2,1,1,41.7,5
9004,0.88,18,1,1,0,17601,6768,1301,305,16570,90040,9003.37,3,17601,2,2,1,1,26.8,5
9053,0.98,8,1,1,0,17948,9420,4188,6031,16748,90530,9053.82,3,17948,0,2,1,1,17.8,5
9075,0.97,20,1,1,0,24328,21518,4318,9663,3207,90750,9074.4,3,24328,0,2,1,1,29.7,5
9097,0.75,6,1,1,0,11081,9019,4527,18486,18338,90970,9096.03,3,11081,2,2,1,1,13.5,5
9110,0.64,28,1,1,0,10973,14314,9114,5439,13960,91100,9110.39,3,10973,0,2,1,1,34.4,5
9157,0.95,14,1,1,0,19449,29344,4804,13832,17776,91570,9157.15,3,19449,2,2,1,1,23.5,5
9204,0.98,26,1,1,0,17725,17914,4169,19173,5453,92040,9203.13,3,17725,2,2,1,1,35.8,5
9251,0.73,20,1,1,0,20526,26039,3369,317,15883,92510,9250.71,3,20526,0,2,1,1,27.3,5
9276,0.67,38,1,1,0,23838,34867,3213,11776,15894,92760,9276.15,3,23838,2,2,1,1,44.7,5
9278,0.83,8,1,1,0,15028,5623,7604,16910,8584,92780,9278.99,3,15028,0,2,1,1,16.3,5
9291,0.54,32,1,1,0,19690,17536,1058,17624,9689,92910,9290.36,3,19690,0,2,1,1,37.4,5
9309,1,4,1,1,0,19321,38347,2783,17333,8015,93090,9308.63,3,19321,0,2,1,1,14,5
9326,0.53,20,1,1,0,12295,37193,6527,16724,19527,93260,9325.82,3,12295,0,2,1,1,25.3,5
9332,0.96,24,1,1,0,17443,19702,3830,11224,9744,93320,9331.62,3,17443,0,2,1,1,33.6,5
9358,0.97,18,1,1,0,21707,10964,2115,19168,10844,93580,9358.24,3,21707,2,2,1,1,27.7,5
9410,0.98,16,1,1,0,22883,28884,9826,18560,7999,94100,9409.2,3,22883,0,2,1,1,25.8,5
9455,0.57,20,1,1,0,21130,17876,5732,15466,1103,94550,9454.81,3,21130,0,2,1,1,25.7,5
9458,0.83,2,1,1,0,10034,12811,6520,14427,14349,94580,9457.69,3,10034,2,2,1,1,10.3,5
9482,0.69,26,1,1,0,21425,24668,255,10103,17489,94820,9482.88,3,21425,2,2,1,1,32.9,5
9507,0.63,12,1,1,0,12408,441,6065,12042,7724,95070,9507.93,3,12408,0,2,1,1,18.3,5
9511,0.92,32,1,1,0,18681,14597,6792,6444,70,95110,9510.9,3,18681,0,2,1,1,41.2,5
9537,0.93,0,1,1,0,16072,15524,6234,14944,5226,95370,9536.61,3,16072,0,2,1,1,9.3,5
9570,0.87,16,1,1,0,21396,26638,2873,5330,10226,95700,9570.32,3,21396,0,2,1,1,24.7,5
9625,0.57,30,1,1,0,22196,30743,9056,17371,5170,96250,9624.68,3,22196,2,2,1,1,35.7,5
9641,0.97,12,1,1,0,16403,30406,6677,11245,2121,96410,9641.34,3,16403,0,2,1,1,21.7,5
9666,0.95,6,1,1,0,23582,32259,6535,3240,11564,96660,9665.53,3,23582,2,2,1,1,15.5,5
9671,0.96,20,1,1,0,23951,5349,2305,9157,5780,96710,9671.99,3,23951,0,2,1,1,29.6,5
9748,0.96,34,1,1,0,20045,13186,4842,15874,19719,97480,9748,3,20045,2,2,1,1,43.6,5
9789,0.54,0,1,1,0,22537,34503,2364,2943,13282,97890,9788.5,3,22537,0,2,1,1,5.4,5
9797,1,26,1,1,0,14396,32947,3825,351,7149,97970,9797.21,3,14396,2,2,1,1,36,5
9956,0.85,34,1,1,0,12909,16648,4530,3478,2325,99560,9955.92,3,12909,2,2,1,1,42.5,5
9973,0.87,32,1,1,0,14476,22507,5938,12730,16355,99730,9972.72,3,14476,0,2,1,1,40.7,5
9980,0.94,6,1,1,0,23947,7917,5971,13128,11710,99800,9980.7,3,23947,2,2,1,1,15.4,5
10010,0.64,16,1,1,0,21145,37231,856,15342,6272,100100,10010.01,3,21145,0,2,1,1,22.4,5
10034,0.79,4,1,1,0,11695,13104,3534,14724,6126,100340,10034.54,3,11695,0,2,1,1,11.9,5
10105,1,38,1,1,0,21131,7014,389,19526,11496,101050,10104.2,3,21131,2,2,1,1,48,5
10175,0.57,24,1,1,0,18927,402,181,1088,17624,101750,10174.64,3,18927,0,2,1,1,29.7,5
10266,0.74,8,1,1,0,13084,26423,1499,19655,3029,102660,10266.82,3,13084,0,2,1,1,15.4,5
10268,0.56,40,1,1,0,21704,36263,5387,17100,10242,102680,10268.34,3,21704,0,2,1,1,45.6,5
10290,0.87,28,1,1,0,23756,25481,5180,4600,19082,102900,10290.1,3,23756,0,2,1,1,36.7,5
10341,0.89,28,1,1,0,24406,30808,3374,19808,3541,103410,10340.48,3,24406,0,2,1,1,36.9,5
10417,0.95,18,1,1,0,15182,21005,7746,6190,2637,104170,10416.33,3,15182,2,2,1,1,27.5,5
10421,0.68,18,1,1,0,12695,33924,3692,7072,10589,104210,10421.11,3,12695,2,2,1,1,24.8,5
10459,0.68,18,1,1,0,21654,4309,3230,7237,8741,104590,10458.98,3,21654,2,2,1,1,24.8,5
10473,0.63,0,1,1,0,24472,26041,2845,10121,12580,104730,10472.9,3,24472,0,2,1,1,6.3,5
10474,0.53,32,1,1,0,15689,13754,1490,9571,7892,104740,10474.83,3,15689,0,2,1,1,37.3,5
10542,0.99,16,1,1,0,17679,39943,5544,7077,11668,105420,10541.49,3,17679,0,2,1,1,25.9,5
10543,1,26,1,1,0,15764,20632,9010,19799,32,105430,10543.47,3,15764,2,2,1,1,36,5
10562,0.69,6,1,1,0,11460,35947,4412,9485,17833,105620,10562.27,3,11460,2,2,1,1,12.9,5
10574,0.79,10,1,1,0,12460,31514,7340,2689,2996,105740,10574.49,3,12460,2,2,1,1,17.9,5
10622,0.97,20,1,1,0,24006,5211,6416,1856,3143,106220,10621.39,3,24006,0,2,1,1,29.7,5
10722,0.99,2,1,1,0,16920,18595,6472,3337,12244,107220,10722.12,3,16920,2,2,1,1,11.9,5
10730,0.64,12,1,1,0,24090,479,3797,6709,1288,107300,10730.38,3,24090,0,2,1,1,18.4,5
10748,1,34,1,1,0,23567,17285,2343,12442,11335,107480,10748.23,3,23567,2,2,1,1,44,5
10755,0.71,24,1,1,0,14022,25259,4090,1028,8739,107550,10755.27,3,14022,0,2,1,1,31.1,5
10769,0.8,12,1,1,0,21314,34420,1457,13262,13399,107690,10769.89,3,21314,0,2,1,1,20,5
10827,0.99,6,1,1,0,13291,30224,6280,1839,15722,108270,10826.39,3,13291,2,2,1,1,15.9,5
10833,0.63,32,1,1,0,14601,7443,1114,17763,3893,108330,10833.2,3,14601,0,2,1,1,38.3,5
10873,0.87,18,1,1,0,10206,11829,8659,18032,19698,108730,10873.52,3,10206,2,2,1,1,26.7,5
10884,0.67,28,1,1,0,11412,19017,4485,16919,13746,108840,10884.27,3,11412,0,2,1,1,34.7,5
10925,0.91,32,1,1,0,20095,20036,9735,5121,8314,109250,10924.65,3,20095,0,2,1,1,41.1,5
10932,0.91,26,1,1,0,22802,39036,4056,15142,10900,109320,10932.17,3,22802,2,2,1,1,35.1,5
10955,1,4,1,1,0,11379,15459,2649,313,18625,109550,10955.07,3,11379,0,2,1,1,14,5
10979,0.99,14,1,1,0,19627,5289,5647,6849,6696,109790,10979.59,3,19627,2,2,1,1,23.9,5
10999,0.68,36,1,1,0,19169,31844,4327,11016,4715,109990,10999.95,3,19169,0,2,1,1,42.8,5
11032,1,32,1,1,0,12139,17941,1920,7673,8229,110320,11032.44,3,12139,0,2,1,1,42,5
11051,0.73,10,1,1,0,11874,9067,1058,11258,2425,110510,11051.68,3,11874,2,2,1,1,17.3,5
11056,0.99,18,1,1,0,12887,26155,6821,14254,13641,110560,11056.75,3,12887,2,2,1,1,27.9,5
11059,0.97,34,1,1,0,18990,374,1218,14395,12561,110590,11058.81,3,18990,2,2,1,1,43.7,5
11101,0.6,38,1,1,0,19673,7532,927,9953,11081,111010,11100.14,3,19673,2,2,1,1,44,5
11131,0.92,20,1,1,0,13742,32051,5634,19789,6919,111310,11131.3,3,13742,0,2,1,1,29.2,5
11190,0.87,32,1,1,0,16671,288,9108,19011,14300,111900,11189.05,3,16671,0,2,1,1,40.7,5
11236,0.99,20,1,1,0,24079,28413,9488,501,2119,112360,11236.72,3,24079,0,2,1,1,29.9,5
11239,0.97,24,1,1,0,16722,22429,3373,5298,17468,112390,11239.69,3,16722,0,2,1,1,33.7,5
11288,1,16,1,1,0,15872,17259,2218,9878,8665,112880,11288.34,3,15872,0,2,1,1,26,5
11293,0.86,24,1,1,0,19085,21635,771,10377,1282,112930,11292.15,3,19085,0,2,1,1,32.6,5
11346,0.74,6,1,1,0,19103,28363,2373,17558,14554,113460,11346.58,3,19103,2,2,1,1,13.4,5
11438,0.83,8,1,1,0,14339,19870,739,10083,831,114380,11437.59,3,14339,0,2,1,1,16.3,5
11446,0.93,4,1,1,0,22227,8059,7067,12089,3004,114460,11446.27,3,22227,0,2,1,1,13.3,5
11522,0.97,40,1,1,0,18165,4782,7685,10157,5759,115220,11522.92,3,18165,0,2,1,1,49.7,5
11604,0.67,10,1,1,0,12957,26040,4422,17800,5259,116040,11603.48,3,12957,2,2,1,1,16.7,5
11628,0.81,2,1,1,0,20926,22122,3102,15457,19101,116280,11627.62,3,20926,2,2,1,1,10.1,5
11640,0.5,8,1,1,0,11148,25806,2914,13623,13524,116400,11640.71,3,11148,0,2,1,1,13,5
11671,0.92,22,1,1,0,12567,39028,5675,7644,628,116710,11671.77,3,12567,2,2,1,1,31.2,5
11799,0.89,32,1,1,0,11863,30321,7775,17119,15823,117990,11798.15,3,11863,0,2,1,1,40.9,5
11832,0.91,30,1,1,0,22223,16999,97,1026,11816,118320,11832.7,3,22223,2,2,1,1,39.1,5
11909,0.92,24,1,1,0,23610,3837,2523,12638,9038,119090,11909.96,3,23610,0,2,1,1,33.2,5
11938,0.69,18,1,1,0,24597,12955,3377,9898,3085,119380,11938.6,3,24597,2,2,1,1,24.9,5
11956,0.99,34,1,1,0,22921,32678,5363,2248,884,119560,11955.31,3,22921,2,2,1,1,43.9,5
11965,0.57,0,1,1,0,12053,26264,9429,10946,2840,119650,11964.6,3,12053,0,2,1,1,5.7,5
12006,0.95,2,1,1,0,13779,6566,7721,14005,4569,120060,12005.29,3,13779,2,2,1,1,11.5,5
12061,0.99,40,1,1,0,18564,7488,7364,19003,13058,120610,12060.44,3,18564,0,2,1,1,49.9,5
12083,0.95,10,1,1,0,18688,26875,2366,16124,2530,120830,12082.28,3,18688,2,2,1,1,19.5,5
12088,0.96,26,1,1,0,11390,1966,5434,6927,8399,120880,12087.76,3,11390,2,2,1,1,35.6,5
12090,0.87,24,1,1,0,22568,9992,1311,8230,8184,120900,12089.62,3,22568,0,2,1,1,32.7,5
12093,0.63,26,1,1,0,12207,4823,8210,3691,17937,120930,12092.37,3,12207,2,2,1,1,32.3,5
12104,0.62,22,1,1,0,23929,33197,337,733,12868,121040,12104.12,3,23929,2,2,1,1,28.2,5
12143,0.75,26,1,1,0,17543,20651,4231,19105,18034,121430,12143.87,3,17543,2,2,1,1,33.5,5
12155,0.57,14,1,1,0,23620,36689,7003,13018,5643,121550,12155.07,3,23620,2,2,1,1,19.7,5
12157,0.75,12,1,1,0,23793,35468,3446,10957,16406,121570,12156,3,23793,0,2,1,1,19.5,5
12164,0.99,18,1,1,0,23838,30258,5514,19400,7184,121640,12163.15,3,23838,2,2,1,1,27.9,5
12192,0.91,28,1,1,0,12618,24735,9066,13138,12632,121920,12192.43,3,12618,0,2,1,1,37.1,5
12261,0.84,14,1,1,0,14417,27151,2184,6,4205,122610,12260.25,3,14417,2,2,1,1,22.4,5
12291,1,20,1,1,0,20487,31675,1115,10165,5676,122910,12290.48,3,20487,0,2,1,1,30,5
12294,0.95,16,1,1,0,18237,7932,9097,6176,3267,122940,12294.63,3,18237,0,2,1,1,25.5,5
12313,0.87,6,1,1,0,16231,38692,2389,800,5721,123130,12312.32,3,16231,2,2,1,1,14.7,5
12373,0.86,30,1,1,0,22588,29573,8088,7589,15240,123730,12372.47,3,22588,2,2,1,1,38.6,5
12412,0.56,36,1,1,0,14229,24671,992,14118,15657,124120,12412.14,3,14229,0,2,1,1,41.6,5
12413,0.66,24,1,1,0,14343,1290,6615,2573,2259,124130,12413.95,3,14343,0,2,1,1,30.6,5
12424,0.88,24,1,1,0,16139,4654,1328,12437,8828,124240,12423.54,3,16139,0,2,1,1,32.8,5
12440,0.77,12,1,1,0,11737,30644,8697,15893,10239,124400,12440.43,3,11737,0,2,1,1,19.7,5
12474,0.95,20,1,1,0,13243,16513,8324,1840,1553,124740,12473.42,3,13243,0,2,1,1,29.5,5
12494,0.93,2,1,1,0,20450,21102,4630,19641,17341,124940,12494.52,3,20450,2,2,1,1,11.3,5
12499,0.97,16,1,1,0,22870,24129,8960,8129,8235,124990,12498.14,3,22870,0,2,1,1,25.7,5
12501,0.89,6,1,1,0,19333,34901,6750,19937,327,125010,12500.21,3,19333,2,2,1,1,14.9,5
12555,0.71,30,1,1,0,15190,28226,4154,5958,15358,125550,12554.7,3,15190,2,2,1,1,37.1,5
12598,0.97,16,1,1,0,21108,21433,5224,10547,4359,125980,12598.44,3,21108,0,2,1,1,25.7,5
12602,0.97,16,1,1,0,11036,21065,3818,3700,6913,126020,12601.54,3,11036,0,2,1,1,25.7,5
12708,0.81,28,1,1,0,13302,29670,2881,18303,17150,127080,12707.56,3,13302,0,2,1,1,36.1,5
12750,0.87,16,1,1,0,12971,21831,410,10862,5058,127500,12750.86,3,12971,0,2,1,1,24.7,5
12754,1,22,1,1,0,13644,31155,8511,19235,7570,127540,12754.96,3,13644,2,2,1,1,32,5
12788,0.56,6,1,1,0,16491,38789,2905,10410,208,127880,12787.13,3,16491,2,2,1,1,11.6,5
12837,0.78,10,1,1,0,23603,27603,4436,9216,19689,128370,12836.25,3,23603,2,2,1,1,17.8,5
12879,0.89,34,1,1,0,22552,30365,101,16886,43,128790,12879.92,3,22552,2,2,1,1,42.9,5
12916,0.62,26,1,1,0,13267,8053,6162,13039,2827,129160,12915.65,3,13267,2,2,1,1,32.2,5
12942,0.59,2,1,1,0,17049,4183,2994,12187,16820,129420,12942.6,3,17049,2,2,1,1,7.9,5
12952,0.56,22,1,1,0,10223,19127,4463,4636,17224,129520,12952.76,3,10223,2,2,1,1,27.6,5
13020,0.5,6,1,1,0,22401,29803,5112,12842,887,130200,13020.55,3,22401,2,2,1,1,11,5
13038,0.99,40,1,1,0,21622,14303,3763,16571,19442,130380,13038.97,3,21622,0,2,1,1,49.9,5
13040,0.94,20,1,1,0,13815,24742,4347,12256,16012,130400,13040.98,3,13815,0,2,1,1,29.4,5
13060,0.94,14,1,1,0,16023,4920,6133,9940,17863,130600,13060.35,3,16023,2,2,1,1,23.4,5
13090,0.98,32,1,1,0,17705,31706,4873,7390,13465,130900,13090.82,3,17705,0,2,1,1,41.8,5
13107,0.63,10,1,1,0,23380,32452,8328,5347,19712,131070,13106.99,3,23380,2,2,1,1,16.3,5
13135,0.82,36,1,1,0,21921,38009,3618,2483,3720,131350,13135.75,3,21921,0,2,1,1,44.2,5
13145,0.82,18,1,1,0,21222,10794,8336,10531,6467,131450,13144.32,3,21222,2,2,1,1,26.2,5
13166,1,32,1,1,0,11162,24486,9965,3327,18805,131660,13165.82,3,11162,0,2,1,1,42,5
13191,1,38,1,1,0,24992,12843,470,8937,16605,131910,13191.89,3,24992,2,2,1,1,48,5
13221,0.89,2,1,1,0,14079,11981,9764,5679,9145,132210,13221.11,3,14079,2,2,1,1,10.9,5
13239,0.89,10,1,1,0,21043,34218,5608,2071,89,132390,13239.98,3,21043,2,2,1,1,18.9,5
13266,0.95,36,1,1,0,19684,27178,5802,6094,17764,132660,13266.72,3,19684,0,2,1,1,45.5,5
13272,0.91,38,1,1,0,20718,26102,6126,17126,1278,132720,13272.65,3,20718,2,2,1,1,47.1,5
13276,0.62,6,1,1,0,17447,31249,1908,3781,5355,132760,13276.69,3,17447,2,2,1,1,12.2,5
13293,0.99,22,1,1,0,24385,18950,7348,3832,9770,132930,13292.52,3,24385,2,2,1,1,31.9,5
13351,0.8,16,1,1,0,10575,39474,2145,11827,13050,133510,13350.43,3,10575,0,2,1,1,24,5
13403,0.75,22,1,1,0,13212,7049,7090,2134,4945,134030,13402.2,3,13212,2,2,1,1,29.5,5
13405,0.57,26,1,1,0,11577,28859,2882,16473,2555,134050,13404.17,3,11577,2,2,1,1,31.7,5
13416,0.67,28,1,1,0,23741,25383,3591,14141,1971,134160,13415.82,3,23741,0,2,1,1,34.7,5
13420,0.94,18,1,1,0,23301,2728,2004,13980,19078,134200,13420.54,3,23301,2,2,1,1,27.4,5
13423,1,24,1,1,0,17842,12786,7153,4553,18664,134230,13422.81,3,17842,0,2,1,1,34,5
13426,0.93,6,1,1,0,17406,25619,6498,8469,6974,134260,13425.86,3,17406,2,2,1,1,15.3,5
13478,0.9,8,1,1,0,14662,10041,8345,11189,1038,134780,13478.44,3,14662,0,2,1,1,17,5
13479,0.84,40,1,1,0,20756,22165,3341,18133,8901,134790,13479.62,3,20756,0,2,1,1,48.4,5
13543,0.52,38,1,1,0,14885,12530,9473,19167,13365,135430,13542.57,3,14885,2,2,1,1,43.2,5
13578,0.99,8,1,1,0,18931,4091,6631,8419,11500,135780,13578.5,3,18931,0,2,1,1,17.9,5
13605,0.97,26,1,1,0,23923,27797,8049,2617,16705,136050,13604.02,3,23923,2,2,1,1,35.7,5
13624,0.85,10,1,1,0,22092,36263,5453,12009,7616,136240,13623.61,3,22092,2,2,1,1,18.5,5
13658,0.9,26,1,1,0,19784,23513,3133,7925,7188,136580,13658.65,3,19784,2,2,1,1,35,5
13703,0.95,26,1,1,0,16109,39336,7647,11299,923,137030,13703.26,3,16109,2,2,1,1,35.5,5
13714,0.53,10,1,1,0,16813,27590,7760,18010,2009,137140,13713.95,3,16813,2,2,1,1,15.3,5
13752,0.81,34,1,1,0,12408,1452,5621,18075,6584,137520,13751.14,3,12408,2,2,1,1,42.1,5
